resolved_date,issue_id,resolution,description,priority,assignee,assignee_username,created_date,summary,status,mapped_type,type
2020-10-12T12:18:25.000-0400,DROOLS-5710,Done,"If the DayDiff() function is called with a parameter of data type Date, an error is thrown during runtime.

Example:
{quote}dayDiff(myDate, today())
{quote}
h3. Acceptance Criteria:
 * DayDiff function can be called with datatypes Date and Datetime in any combination
 ** Date, Date
 ** Date, Datetime
 ** Datetime, Date
 ** Datetime, Datetime

h3.  Details:

The {{DayDiffFunction}} is implemented using {{Duration#between}} . This implementation will try to calculate the duration between the given {{Temporal}} s based on their nanoseconds or seconds, which can't be extracted from values of type Date that don't have a time component.

Suggestion: Manually convert the parameters to {{Instant}} s, using the start of the day as time component for Date values.",Minor,Matteo Mortari,,2020-10-09T04:33:30.000-0400,[DMN XML] Signavio Profile - DayDiffFunction: Should work with Date and DateTime values,Resolved,bug,Bug
2020-10-08T06:36:27.000-0400,DROOLS-5706,Done,None,Major,Lukáš Petrovický,,2020-10-08T04:55:17.000-0400,GroupBy: 4 patterns not supported due to a typo,Resolved,bug,Bug
2020-10-09T10:36:10.000-0400,DROOLS-3191,Won't Fix,"Align error reporting in the table as design proposal (add red borders around error cells)
https://issues.jboss.org/browse/DROOLS-3151",Major,Daniele Zonca,,2018-10-25T16:54:37.000-0400,Add highlight red borders to errors,Closed,bug,Bug
2020-10-08T12:47:50.000-0400,DROOLS-5687,Done,"When updating a {{KieContainer}} with {{updateToVersion}} with a change in a declared type two consecutive times, a {{NullPointerException}} is raised.

Minimal example DRL triggering the issue (notice at least two declared types are needed):

{noformat}
declare  FactType1
    x : int
end

declare  FactType2
    y : int
end
{noformat}


first update:


{noformat}
declare  FactType1
    x : int
    z : int
end

declare  FactType2
    y : int
end
{noformat}


second update:


{noformat}
declare  FactType1
    x : int
    z : int
    w : int
end

declare  FactType2
    y : int
end
{noformat}


The second update will raise the following exception:


{noformat}
java.lang.NullPointerException
	at org.drools.compiler.kie.util.ChangeSetBuilder.build(ChangeSetBuilder.java:106)
	at org.drools.compiler.kie.builder.impl.InternalKieModule.getChanges(InternalKieModule.java:132)
	at org.drools.compiler.kie.builder.impl.KieContainerImpl.update(KieContainerImpl.java:241)
	at org.drools.compiler.kie.builder.impl.KieContainerImpl.update(KieContainerImpl.java:237)
	at org.drools.compiler.kie.builder.impl.KieContainerImpl.updateToVersion(KieContainerImpl.java:195)
	at org.example.reproducer.KjarUpdateTest.update(KjarUpdateTest.java:37)
	at org.example.reproducer.KjarUpdateTest.testConsecutiveUpdates(KjarUpdateTest.java:48)
{noformat}
",Major,Mario Fusco,,2020-10-01T16:51:27.000-0400,NullPointerException on second consecutive declared type update,Resolved,bug,Bug
2020-10-06T08:08:09.000-0400,DROOLS-5692,Done,"Model compile generate code that inaccurately fires the rule in comparison to non executable model code created rulebase or in 6.x.


{code:java}
rule ""test_rule""
 dialect ""java""
 when
 $nanTest : DoubleNaNTest( $testDouble1 : testDouble1 , $testDouble2 : testDouble2 , $testDouble1 + 10 > $testDouble2 , testBoolean!=null, testBoolean==false) 
then
 System.out.println(""rule_a fired "");
 $nanTest.setTestBoolean(true);
 update($nanTest);
end



   DoubleNaNTest nan = new DoubleNaNTest();
   nan.setTestBoolean(false);
   nan.setTestDouble1(Double.NaN);//Double.NaN
   nan.setTestDouble2(100.0);
   KieSession ksession = sumKieBaseShort.newKieSession();
   ksession.insert(nan);
{code}
 

Expected: 
Above rule should not fired in executable model. 

Actual result:
Above rule  fired in executable model. ",Major,Mario Fusco,,2020-10-05T01:22:34.000-0400, Inaccurate rule execution in executable model in RHDM 7,Resolved,bug,Bug
2020-10-05T07:54:05.000-0400,DROOLS-5685,Done,"ClearActivationGroupCommand command in Kie server changed its behaviour, right now it doesn't seem to remove the activation group. This issue is caused by https://github.com/kiegroup/drools/pull/3125 , when I revert the commit then ClearActivationGroupCommand works again as before.

Can be reproduced using Kie server integration test [ActivationGroupIntegrationTest.testClearActivationGroup()|https://github.com/kiegroup/droolsjbpm-integration/blob/master/kie-server-parent/kie-server-tests/kie-server-integ-tests-drools/src/test/java/org/kie/server/integrationtests/drools/ActivationGroupIntegrationTest.java#L68].
",Major,Matteo Mortari,,2020-10-01T04:42:24.000-0400,ClearActivationGroup command changed its behaviour,Resolved,bug,Bug
2020-10-05T07:48:49.000-0400,DROOLS-5684,Done,"The original definition is:

bq. P tables can be “misleading” when rule contains hyphen  input entry (“irrelevant”) and output is not lowest priority

as in the following example:

 !screenshot-2.png|thumbnail! 

which was implemented with [DROOLS-3785].

( ref: https://youtu.be/eQRDc6fq2yw?t=1293 )

Further refinements checked to avoid duplicating ""Misleading rule"" reports when in fact the rules were already reported as ""Masked"", with: [DROOLS-5368]

However, a table such as the below would inadvertently still report misleading rules:

 !screenshot-1.png|thumbnail! 

So the new definition is refined to:

{quote}P tables can be “misleading” when:
* rule contains hyphen  input entry (“irrelevant”)
* and output is not lowest priority
* the hyphen in the misleading rule, correspond to a value (not an hyphen) in the mislead('d) rule
{quote}",Major,Matteo Mortari,,2020-10-01T03:33:35.000-0400,DMN DT Analysis Misleading rule definition refinements,Resolved,bug,Bug
2020-10-05T07:48:15.000-0400,DROOLS-5678,Done,None,Major,Matteo Mortari,,2020-09-28T06:36:36.000-0400,Align exec model behaviour for @Annotation(value),Resolved,bug,Bug
2020-10-05T07:47:05.000-0400,DROOLS-5663,Done,"h2. Executive Summary

IFF the user do NOT specify the {{generateModel}} configuration flag for the kie-maven-plugin, the KJAR project ends up being built twice.

h2. Details

Take note of ""Steps to Reproduce"".

We can observe that, at first, {{GenerateModelMojo}} is invoked, and then {{BuildMojo}} is ALSO invoked. With the end result that the {{drools-model}} file is generated anyway in the final JAR (kjar) artifact.

In details, from the attached log, we notice at first the {{GenerateModelMojo}} is invoked:
 !screenshot-1.png|thumbnail! 

accordingly the mojo is generating the exec model classes sources:

{code:java}
[INFO] --- kie-maven-plugin:7.44.0-SNAPSHOT:generateModel (default-generateModel) @ kie-maven-plugin-example ---
[INFO] Artifact not fetched from maven: org.drools:drools-model-compiler:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.drools:drools-canonical-model:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.drools:drools-compiler:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-backend:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-feel:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-api:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.drools:drools-core:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-model:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-core:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-api:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Found 36 generated files in Canonical Model
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/P01/LambdaPredicate01D5F3DAA2D9F6094AE615B9F2841BE2.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/PE1/LambdaConsequenceE181A33F2423D9B3ED83D2764CD9D7CC.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/acme/test_generateModel_kjararchetype/DomainClassesMetadata58cc6133a88c41de80943de1b39e3585.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/DomainClassesMetadatad1f96973064a44cabb6a83fbe9979fa0.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/P4B/LambdaExtractor4BD2450C83C7C6D99B9E58FC68BF23B8.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/P04/LambdaConsequence04E3132F35C1152F539B6ED4644AC6B3.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/Alarm.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PD0/LambdaPredicateD0D10C330E24C798AB29B50316181DA1.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/acme/test_generateModel_kjararchetype/Rules58cc6133a88c41de80943de1b39e3585.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/FactA.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/P4D/LambdaExtractor4D55E2E04863B396216330AEDCAD1569.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/PA9/LambdaPredicateA93B7F5E8D7190496BC805E26AB3F457.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PBE/LambdaExtractorBEF0BEA5560B29CBC89C4FC70B9C6D9D.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PD1/LambdaExtractorD1AAF936ED8E4AEEE13080EE8245A712.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/P57/LambdaExtractor57699C62EC50788820BA4075F6A28AE6.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/P40/LambdaPredicate403C96BCAA32F72ADA05B19CC1ADBEB2.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/FactB.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/acme/test_generateModel_kjararchetype/Rules58cc6133a88c41de80943de1b39e3585RuleMethods0.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PD5/LambdaConsequenceD5F3898CC43A37A798CA2E0DEAB2CEB4.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/P99/LambdaPredicate995D77A8EF2B24CA352A136704291984.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/acme/test_generateModel_kjararchetype/P5A/LambdaConsequence5A1A7E4CF87C795DC59A8363371B8CE2.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/P6B/LambdaConsequence6B7C3E3CA04C944169886E6E213AC0BD.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PC7/LambdaConsequenceC7E285F358A4D3AD09E21A8F3D321D55.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PE8/LambdaExtractorE84DAABE5D3F16E8E69999DC112E2009.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/Rules88d814b4ebe641c58821fd70dab846a5.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PFF/LambdaExtractorFFC29BD91606D6EE3BFE77BA2739B262.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/acme/test_generateModel_kjararchetype/P33/LambdaExtractor338B6BF83B0E840B16074D6B7DC05F5E.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/Rulesd1f96973064a44cabb6a83fbe9979fa0RuleMethods0.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/acme/test_generateModel_kjararchetype/PF1/LambdaPredicateF1676D603D66F7F6A116F4D6C8760F76.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/acme/test_generateModel_kjararchetype/P23/LambdaExtractor2320785F70F7E8677188D3E84D56AEAC.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/P10/LambdaPredicate100D2C06CA08502866BCD5764D55E146.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/DomainClassesMetadata88d814b4ebe641c58821fd70dab846a5.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PC7/LambdaConsequenceC73928745AC647142A4A98CC7D45D334.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/PC4/LambdaPredicateC4023187C0F98EA3ABBF5261828864D9.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/example/Rules88d814b4ebe641c58821fd70dab846a5RuleMethods0.java
[INFO] Generating /Users/mmortari/git/droolsjbpm-integration/kie-maven-plugin-example/target/generated-sources/drools-model-compiler/main/java/./org/kie/firealarm/Rulesd1f96973064a44cabb6a83fbe9979fa0.java
[INFO] DSL successfully generated
[INFO] 
{code}

then we get the classic BuildMojo kicking in:
 !screenshot-2.png|thumbnail! 

and from the log:

{code:java}
[INFO] --- kie-maven-plugin:7.44.0-SNAPSHOT:build (default-build) @ kie-maven-plugin-example ---
[INFO] Artifact not fetched from maven: org.drools:drools-model-compiler:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.drools:drools-canonical-model:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.drools:drools-compiler:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-backend:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-feel:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-api:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.drools:drools-core:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-model:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-dmn-core:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] Artifact not fetched from maven: org.kie:kie-api:7.44.0-SNAPSHOT. To enable the KieScanner you need kie-ci on the classpath
[INFO] kieMap not present
[INFO] KieModule successfully built!
[INFO] 
{code}

So the KJAR project is actually built twice",Major,Matteo Mortari,,2020-09-23T05:57:39.000-0400,align kie-maven-plugin default value for generateModel configuration flag,Resolved,bug,Bug
2020-10-05T07:50:04.000-0400,DROOLS-5691,Done,"following [KOGITO-2853] the test failure:

org.kie.integration.testcoverage.instrumentation.InstrumentationTest.testMetaInfoExists

can be traced back to missing to update the (classic) BuildMojo following the protobuf descope work as documented here: https://github.com/kiegroup/droolsjbpm-integration/pull/2256#issuecomment-703228932",Major,Matteo Mortari,,2020-10-04T06:21:59.000-0400,Fix (classic) BuildMojo no exec model after descope protobuf,Resolved,bug,Bug
2020-10-01T08:01:49.000-0400,DROOLS-5686,Done,None,Major,Mario Fusco,,2020-10-01T06:19:08.000-0400,False accumulate node sharing when 2 accumulates bind the same variable name to different declarations,Resolved,bug,Bug
2020-09-30T07:57:26.000-0400,DROOLS-5682,Done,"As of Drools {{7.32.0.Final}}, {{forall}} patterns with ""empty list"" constraints combined with other constraints through {{||}} will fail to match as expected.

For example the following rule:

{noformat}
rule ""forall with not equal""
when forall($p : Pojo(y == 1)
            Pojo(x.empty || x contains 2, z == 3, this == $p))
then
end
{noformat}

will not fire against following facts:

{noformat}
Pojo{x=[2], y=0, z=0}
Pojo{x=[], y=1, z=3}
Pojo{x=[3], y=0, z=3}
Pojo{x=[2], y=1, z=3}
{noformat}


We suspect a problem with the rewriting of the {{forall}} clause. It appears the clause is rewritten as:

{{not Pojo(y == 1, (x.empty && !(x contains 2)) || !(z == 3))}}

instead of the expected:

{{not Pojo(y == 1, (!(x.empty) && !(x contains 2)) || !(z == 3))}}

This is working fine when using Drools {{<= 7.31.0.Final}}.",Major,Mario Fusco,,2020-09-29T11:46:16.000-0400,Forall with empty list constraint combined with or does not fire as expected,Resolved,bug,Bug
2020-09-30T06:12:21.000-0400,DROOLS-5638,Done,"Majority vote operator does not work in new PMML implementation. Evaluation fails with the following exception:

java.lang.NullPointerException
 at org.drools.core.rule.constraint.MvelConstraint.equals(MvelConstraint.java:675)
 at org.drools.core.reteoo.AlphaNode.equals(AlphaNode.java:198)
 at java.base/java.util.HashMap.getNode(HashMap.java:567)
 at java.base/java.util.HashMap.get(HashMap.java:552)
 at org.drools.core.reteoo.CompositeObjectSinkAdapter.getMatchingNode(CompositeObjectSinkAdapter.java:523)
 at org.drools.core.reteoo.builder.BuildUtils.attachNode(BuildUtils.java:117)",Major,Gabriele Cardosi,,2020-09-14T08:06:07.000-0400,Majority vote operator does not work in mining model,Closed,bug,Bug
2020-09-29T11:21:10.000-0400,DROOLS-5677,Done,"When a constraint expression has multiple properties, standard drl (MvelConstraint.calculateMaskFromExpression()) enlists only the first property for property reactivity (e.g. 'age' in the below case) while executable model can react on both.
{noformat}
$p : Person( age > salary )
{noformat}
",Major,Mario Fusco,,2020-09-28T05:43:30.000-0400,STANDARD_DRL property reactivity doesn't recognize multiple properties in an expression,Resolved,bug,Bug
2020-09-24T12:14:18.000-0400,DROOLS-5671,Duplicate Issue,"Creating Text annotation causes unexpected system error.

Error details:

{code:java}
Uncaught exception: Exception caught: CDI Event exception: CommandType=CDIEvent, BeanType=org.kie.workbench.common.stunner.core.client.canvas.controls.event.BuildCanvasShapeEvent, BeanReference=BuildCanvasShapeEvent [definition=org.kie.workbench.common.dmn.api.definition.model.TextAnnotation@85a8abd2, factory=org.kie.workbench.common.dmn.client.shape.factory.DMNShapeFactory@4941, clientX=674, clientY=350], FromClient=1 sent to [unavailable] Caused by: CDI Event exception: CommandType=CDIEvent, BeanType=org.kie.workbench.common.stunner.core.client.canvas.controls.event.BuildCanvasShapeEvent, BeanReference=BuildCanvasShapeEvent [definition=org.kie.workbench.common.dmn.api.definition.model.TextAnnotation@85a8abd2, factory=org.kie.workbench.common.dmn.client.shape.factory.DMNShapeFactory@4941, clientX=674, clientY=350], FromClient=1 sent to [unavailable] Caused by: CDI Event exception: CommandType=CDIEvent, BeanType=org.kie.workbench.common.stunner.core.client.canvas.event.selection.CanvasSelectionEvent, BeanReference=org.kie.workbench.common.stunner.core.client.canvas.event.selection.CanvasSelectionEvent@4bb7, FromClient=1 sent to [unavailable] Caused by: CDI Event exception: CommandType=CDIEvent, BeanType=org.kie.workbench.common.stunner.core.client.canvas.event.selection.CanvasSelectionEvent, BeanReference=org.kie.workbench.common.stunner.core.client.canvas.event.selection.CanvasSelectionEvent@4bb6, FromClient=1 sent to [unavailable] Caused by: (TypeError) : c is null
{code}
",Major,Guilherme Gomes,,2020-09-24T11:47:35.000-0400,[DMN Designer] Text annotation causes unexpected system error,Closed,bug,Bug
2020-09-24T21:17:49.000-0400,DROOLS-5667,Done,"When Annotation is added to canvas and editor is saved and reopened, the Annotation is missing.",Critical,Daniel José dos Santos,,2020-09-23T09:29:49.000-0400,DMN editor not saving Annotation in Business Central,Resolved,bug,Bug
2020-09-25T10:50:36.000-0400,DROOLS-5668,Done,"Latest drools minor versions broke deserialization from earliest 7.x version due to changes made on the serialization/deserialization
of node memories. For instance it happens if a serialization has been done with earliest version and accumulate node.",Major,Mario Fusco,,2020-09-23T16:02:28.000-0400,Latest drools minor versions broke deserialization from earliest 7.x version due to changes made on the serialization/deserialization of node memories,Resolved,bug,Bug
2020-09-25T16:31:25.000-0400,DROOLS-5673,Done," Validation is failing when users add an included node is into a DRD.

Actual: When users try to add a included node on a DRD, the ""Decision Components"" component shows duplicated elements, and the diagram validation fails with an infinite loading:
 !bug.gif|width=600! 

Expected: Users should not see duplicated elements, and the validation shouldn't fail.

To reproduce, import both models on this JIRA, and open the ""reproducer.dmn"" by following the steps in the GIF.",Blocker,Guilherme Gomes,,2020-09-25T01:25:36.000-0400,[DMN Designer] Validation fails when an included node is added on a DRD,Resolved,bug,Bug
2020-09-23T08:49:13.000-0400,DROOLS-5656,Done,"After the multiple DRDs support changes, the editor is showing duplicated file extensions for DMN assets on BC.",Major,Guilherme Gomes,,2020-09-18T09:05:54.000-0400,[DMN Designer] Multiple DRDs support - Editor shows duplicated file extension on BC,Resolved,bug,Bug
2020-09-23T05:31:42.000-0400,DROOLS-5644,Done,"Running a Test Scenario, we expect to reach 100% test coverage. However, if the project contains DRL files with queries only, these files are counted in the coverage. As these files don't have any rule, it is not run and the test coverage is affected.",Major,Yeser Amer,,2020-09-15T08:27:22.000-0400,[Test Scenario Editor] Queries should be not considered on RULE based Test Scenario,Resolved,bug,Bug
2020-09-23T03:11:49.000-0400,DROOLS-5652,Done,"String relational comparison fails with executable-model

{noformat}
Person( name > ""Bob"" )
{noformat}

generates Predicate like this:

{code:java}
@org.drools.compiler.kie.builder.MaterializedLambda()
public enum LambdaPredicate23581163B2FDAA9B650DDB3B8C587DE2 implements org.drools.model.functions.Predicate1<org.drools.modelcompiler.domain.Person> {
   ...
    @Override()
    public boolean test(org.drools.modelcompiler.domain.Person _this) throws java.lang.Exception {
        return org.drools.modelcompiler.util.EvaluationUtil.greaterThanStringsAsNumbers(_this.getName(), ""Bob"");
    }
}
{code}

then, fails with this error:

{noformat}
java.lang.RuntimeException: java.lang.NumberFormatException: Character J is neither a decimal digit number, decimal point, nor ""e"" notation exponential mark.
	at org.drools.modelcompiler.constraints.ConstraintEvaluator.evaluate(ConstraintEvaluator.java:95)
	at org.drools.modelcompiler.constraints.LambdaConstraint.isAllowed(LambdaConstraint.java:133)
	at org.drools.core.reteoo.AlphaNode.assertObject(AlphaNode.java:136)
	...
Caused by: java.lang.NumberFormatException: Character J is neither a decimal digit number, decimal point, nor ""e"" notation exponential mark.
	at java.base/java.math.BigDecimal.<init>(BigDecimal.java:518)
	at java.base/java.math.BigDecimal.<init>(BigDecimal.java:401)
	at java.base/java.math.BigDecimal.<init>(BigDecimal.java:834)
	at org.drools.modelcompiler.util.EvaluationUtil.greaterThanStringsAsNumbers(EvaluationUtil.java:113)
	at defaultpkg.P23.LambdaPredicate23581163B2FDAA9B650DDB3B8C587DE2.test(LambdaPredicate23581163B2FDAA9B650DDB3B8C587DE2.java:17)
	at defaultpkg.P23.LambdaPredicate23581163B2FDAA9B650DDB3B8C587DE2.test(LambdaPredicate23581163B2FDAA9B650DDB3B8C587DE2.java:8)
	at org.drools.model.functions.Predicate1$Impl.test(Predicate1.java:39)
	at org.drools.modelcompiler.constraints.ConstraintEvaluator.evaluate(ConstraintEvaluator.java:92)
	... 48 more
{noformat}

FYI) It should be supported
https://docs.jboss.org/drools/release/latest/drools-docs/html_single/index.html#drl-operators-ref_drl-rules

{noformat}
4.1.8.6. Supported operators in DRL pattern constraints

<, <=, >, >=
Use these operators on properties with natural ordering. For example, for Date fields, the < operator means before, and for String fields, the operator means alphabetically before. These properties apply only to comparable properties.

Example constraints with before operator

Person( birthDate < $otherBirthDate )
Person( firstName < $otherFirstName )
{noformat}",Major,Toshiya Kobayashi,,2020-09-18T02:18:08.000-0400,String relational comparison fails with executable-model,Resolved,bug,Bug
2020-09-12T10:24:57.000-0400,DROOLS-5635,Done,"Using an existental pattern in an accumulate and binding the accumulated value with a from like in the following LHS
{code:java}
accumulate ( $p: Person ( getName().startsWith(\""M\"") ) and exists(String());
  $sum : sum($p.getAge())
)
 $s: String() from $sum.toString()  {code}
causes this NPE in the executable model
{code:java}
java.lang.NullPointerException
	at org.drools.core.rule.LogicTransformer.processElement(LogicTransformer.java:193)
	at org.drools.core.rule.LogicTransformer.processElement(LogicTransformer.java:168)
	at org.drools.core.rule.LogicTransformer.processElement(LogicTransformer.java:250)
	at org.drools.core.rule.LogicTransformer.fixClonedDeclarations(LogicTransformer.java:153)
	at org.drools.core.rule.LogicTransformer.transform(LogicTransformer.java:96)
	at org.drools.core.definitions.rule.impl.RuleImpl.getTransformedLhs(RuleImpl.java:601)
	at org.drools.core.reteoo.builder.ReteooRuleBuilder.addRule(ReteooRuleBuilder.java:115)
	at org.drools.core.reteoo.ReteooBuilder.addRule(ReteooBuilder.java:110){code}",Major,Mario Fusco,,2020-09-11T06:13:33.000-0400,NPE in executable model using an existental pattern in an accumulate and binding the accumulated value with a from,Resolved,bug,Bug
2020-09-16T08:04:08.000-0400,DROOLS-5584,Done,"following the Traffic Violation tutorial I got the error. I worked around the issue by closing all , Build the project, and try it again.


{code:java}
10:35:57,461 ERROR [org.guvnor.common.services.backend.exceptions.ExceptionUtilities] (default task-7) Exception thrown: Retrieving the DMNModel has failed. Make sure the used DMN asset does not produce any compilation errors and that the project does not contain multiple DMN assets with the same name and namespace. In addition, check if the reference to the DMN file is correct in the Settings panel. After addressing the issues, build the project again.: org.drools.scenariosimulation.backend.util.ImpossibleToFindDMNException: Retrieving the DMNModel has failed. Make sure the used DMN asset does not produce any compilation errors and that the project does not contain multiple DMN assets with the same name and namespace. In addition, check if the reference to the DMN file is correct in the Settings panel. After addressing the issues, build the project again.
