resolved_date,issue_id,resolution,description,priority,assignee,assignee_username,created_date,summary,status,mapped_type,type
2013-09-26T20:07:22.000+0000,DERBY-6146,Fixed,"http://people.apache.org/~myrnavl/derby_test_results/v10_8/windows/testlog/ibm16/1461387-suites.All_diff.txt
1) testMultipleLastKeyWaitsInMaxScan(org.apache.derbyTesting.functionTests.tests.store.IndexSplitDeadlockTest)junit.framework.AssertionFailedError: Column value mismatch @ column '1', row 1:
    Expected: >4<
    Found:    >3<
	at org.apache.derbyTesting.junit.JDBC.assertRowInResultSet(JDBC.java:1213)
	at org.apache.derbyTesting.junit.JDBC.assertRowInResultSet(JDBC.java:1125)
	at org.apache.derbyTesting.junit.JDBC.assertFullResultSetMinion(JDBC.java:1012)
	at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:935)
	at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:892)
	at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:850)
	at org.apache.derbyTesting.junit.JDBC.assertSingleValueResultSet(JDBC.java:835)
	at org.apache.derbyTesting.functionTests.tests.store.IndexSplitDeadlockTest.testMultipleLastKeyWaitsInMaxScan(IndexSplitDeadlockTest.java:657)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:60)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:37)
	at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:110)
	at junit.extensions.TestDecorator.basicRun(TestDecorator.java:24)
	at junit.extensions.TestSetup$1.protect(TestSetup.java:21)
	at junit.extensions.TestSetup.run(TestSetup.java:25)
	at org.apache.derbyTesting.junit.BaseTestSetup.run(BaseTestSetup.java:57)
	at junit.extensions.TestDecorator.basicRun(TestDecorator.java:24)
	at junit.extensions.TestSetup$1.protect(TestSetup.java:21)
	at junit.extensions.TestSetup.run(TestSetup.java:25)
	at org.apache.derbyTesting.junit.BaseTestSetup.run(BaseTestSetup.java:57)

FAILURES!!!
Tests run: 15197,  Failures: 1,  Errors: 0",Major,Katherine Marsden,,2013-04-03T02:34:59.000+0000,"nightly regression test failure: testMultipleLastKeyWaitsInMaxScan(org.apache.derbyTesting.functionTests.tests.store.IndexSplitDeadlockTest)junit.framework.AssertionFailedError: Column value mismatch @ column '1',",Closed,bug,Bug
2013-06-14T16:26:53.000+0000,DERBY-6189,Fixed,I will attach a repro.,Major,Richard N. Hillegas,,2013-04-18T18:43:43.000+0000,NPE involving temporary table and rollback,Closed,bug,Bug
2013-06-20T08:15:37.000+0000,DERBY-6126,Fixed,"Seen when testing the 10.10.1.1 release candidate. In the releases, derbyTesting.jar lives in the test sub-directory and the product jars live in the lib directory. This breaks an assumption in the compatibility test framework, and suites.All won't even start. It works fine if you move derbyTesting.jar into the same directory as the product jars.

FAILED to invoke org.apache.derbyTesting.functionTests.tests.compatibility._Suite
java.lang.reflect.InvocationTargetException
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:601)
	at org.apache.derbyTesting.functionTests.suites.AllPackages.invokeSuite(AllPackages.java:179)
	at org.apache.derbyTesting.functionTests.suites.AllPackages.addSuiteByReflection(AllPackages.java:149)
	at org.apache.derbyTesting.functionTests.suites.AllPackages.suite(AllPackages.java:61)
	at org.apache.derbyTesting.functionTests.suites.All.suite(All.java:51)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:601)
	at junit.runner.BaseTestRunner.getTest(BaseTestRunner.java:126)
	at junit.textui.TestRunner.start(TestRunner.java:184)
	at junit.textui.TestRunner.main(TestRunner.java:143)
Caused by: java.lang.IllegalStateException: failed to get running distribution (programming error?)
	at org.apache.derbyTesting.functionTests.tests.compatibility.VersionCombinationConfigurator.getRunningDistribution(VersionCombinationConfigurator.java:299)
	at org.apache.derbyTesting.functionTests.tests.compatibility.VersionCombinationConfigurator.filterVersions(VersionCombinationConfigurator.java:266)
	at org.apache.derbyTesting.functionTests.tests.compatibility.VersionCombinationConfigurator.addTests(VersionCombinationConfigurator.java:169)
	at org.apache.derbyTesting.functionTests.tests.compatibility._Suite.addVersionCombinations(_Suite.java:81)
	at org.apache.derbyTesting.functionTests.tests.compatibility._Suite.suite(_Suite.java:135)
	... 15 more",Major,Kristian Waagan,,2013-03-22T09:05:09.000+0000,compatibility._Suite fails if derbyTesting.jar lives in different directory than product jars,Closed,bug,Bug
2013-07-09T10:51:23.000+0000,DERBY-6167,Fixed,"If a login takes time, and the thread that's blocked in Driver20.timeLogin() is interrupted, it will call Future.get() again with the same timeout value. This means that interrupting a getConnection() call will not make it terminate faster, as one might expect. Instead, it restarts the timeout clock and makes it terminate later than if it had not been interrupted.",Minor,Knut Anders Hatlen,,2013-04-11T12:12:42.000+0000,Interrupt restarts clock for login timeout,Closed,bug,Bug
2013-06-14T16:27:54.000+0000,DERBY-6188,Fixed,Similar to DERBY-6177.,Minor,Richard N. Hillegas,,2013-04-17T19:07:50.000+0000,Cleanup suspect coding practices in org.apache.derby.iapi.services.io package,Closed,bug,Bug
2013-06-14T18:23:08.000+0000,DERBY-6151,Fixed,"If a table function raises warnings as the user loops through ResultSet.next(), those warnings are silently thrown away by Derby. Derby should return those warnings when the user calls ResultSet.getWarnings().",Major,Richard N. Hillegas,,2013-04-04T18:56:44.000+0000,Derby does not report warnings raised by table functions,Closed,bug,Bug
2013-06-14T15:47:00.000+0000,DERBY-6192,Fixed,Similar to DERBY-6177.,Minor,Richard N. Hillegas,,2013-04-22T12:26:12.000+0000,Cleanup suspect coding practices in org.apache.derby.iapi.services.property package,Closed,bug,Bug
2013-06-04T09:30:58.000+0000,DERBY-6203,Fixed,"Seen on JDK 8 on Windows when upgrading a 10.2.1.6 database to 10.9 format:

http://download.java.net/javadesktop/derby/javadb-5575674-report/javadb-5575674-3636477-details.html

Caused by: org.apache.derby.shared.common.sanity.AssertFailure: ASSERT FAILED initSlotTable consistency check failed:  slot 0 minimumRecordSize = 12 totalSpace = 12 recordPortionLength = 8 reservedCount = 4
	at org.apache.derby.shared.common.sanity.SanityManager.THROWASSERT(SanityManager.java:162)
	at org.apache.derby.shared.common.sanity.SanityManager.THROWASSERT(SanityManager.java:147)
	at org.apache.derby.impl.store.raw.data.StoredPage.initSlotTable(StoredPage.java:2253)
	at org.apache.derby.impl.store.raw.data.StoredPage.initFromData(StoredPage.java:849)
	at org.apache.derby.impl.store.raw.data.CachedPage.setIdentity(CachedPage.java:213)
	at org.apache.derby.impl.services.cache.ConcurrentCache.find(ConcurrentCache.java:295)
	at org.apache.derby.impl.store.raw.data.FileContainer.getUserPage(FileContainer.java:2540)
	at org.apache.derby.impl.store.raw.data.FileContainer.getPage(FileContainer.java:2590)
	at org.apache.derby.impl.store.raw.data.BaseContainerHandle.getPage(BaseContainerHandle.java:319)
	at org.apache.derby.impl.store.raw.data.StoredPage.getOverflowPage(StoredPage.java:8287)
	at org.apache.derby.impl.store.raw.data.StoredPage.restoreRecordFromSlot(StoredPage.java:1577)
	at org.apache.derby.impl.store.raw.data.BasePage.fetchFromSlot(BasePage.java:441)
	at org.apache.derby.impl.store.access.conglomerate.GenericScanController.fetchRows(GenericScanController.java:760)
	at org.apache.derby.impl.store.access.heap.HeapScan.fetchNext(HeapScan.java:239)
	at org.apache.derby.impl.sql.catalog.DataDictionaryImpl.clearSPSPlans(DataDictionaryImpl.java:4631)
	at org.apache.derby.impl.sql.catalog.DD_Version.handleMinorRevisionChange(DD_Version.java:546)
	at org.apache.derby.impl.sql.catalog.DD_Version.upgradeIfNeeded(DD_Version.java:248)
	at org.apache.derby.impl.sql.catalog.DataDictionaryImpl.loadDictionaryTables(DataDictionaryImpl.java:7987)
	at org.apache.derby.impl.sql.catalog.DataDictionaryImpl.boot(DataDictionaryImpl.java:835)
	at org.apache.derby.impl.services.monitor.BaseMonitor.boot(BaseMonitor.java:1993)
	at org.apache.derby.impl.services.monitor.TopService.bootModule(TopService.java:334)
	at org.apache.derby.impl.services.monitor.BaseMonitor.startModule(BaseMonitor.java:542)
	at org.apache.derby.iapi.services.monitor.Monitor.bootServiceModule(Monitor.java:427)
	at org.apache.derby.impl.db.BasicDatabase.boot(BasicDatabase.java:196)
	at org.apache.derby.impl.services.monitor.BaseMonitor.boot(BaseMonitor.java:1993)
	at org.apache.derby.impl.services.monitor.TopService.bootModule(TopService.java:334)
	at org.apache.derby.impl.services.monitor.BaseMonitor.bootService(BaseMonitor.java:1827)
	at org.apache.derby.impl.services.monitor.BaseMonitor.startProviderService(BaseMonitor.java:1693)
	at org.apache.derby.impl.services.monitor.BaseMonitor.findProviderAndStartService(BaseMonitor.java:1571)
	at org.apache.derby.impl.services.monitor.BaseMonitor.startPersistentService(BaseMonitor.java:990)
	at org.apache.derby.iapi.services.monitor.Monitor.startPersistentService(Monitor.java:550)
	at org.apache.derby.impl.jdbc.EmbedConnection.bootDatabase(EmbedConnection.java:2767)",Major,Knut Anders Hatlen,,2013-04-25T09:01:07.000+0000,Intermittent assert failure in StoredPage.initSlotTable() when running upgrade tests on 10.9 branch,Closed,bug,Bug
2013-06-13T22:43:26.000+0000,DERBY-6096,Fixed,"In discussion on derby-dev regarding how much memory is used for hash joins, Knut noted:

I haven't verified, but I think HashJoinStrategy uses
DataTypeDescriptor.estimatedMemoryUsage() to estimate how much memory
the hash table will consume. That method has no case for BLOB or CLOB,
so it looks as if it will return zero for LOB columns. If that's so, it
will definitely overestimate how many rows fits in maxMemoryPerTable
kilobytes if the rows contain LOBs.


DataTypeDescriptor.estimatedMemoryUsage() should be updated to include BLOB and CLOB and we should try verify if this theory is correct with a reproduction.

",Major,Katherine Marsden,,2013-03-04T14:13:22.000+0000,OutOfMemoryError with Clob or Blob hash join: DataTypeDescriptor.estimatedMemoryUsage()  has no case for BLOB or CLOB so would underestimate memory usage for those types at zero,Closed,bug,Bug
2013-06-20T15:13:36.000+0000,DERBY-6224,Fixed,"With the latest EA build of JDK 8 (build 1.8.0-ea-b89), I see many failures in suites.All. For example:

1) testStartNetworkServerFalse(org.apache.derbyTesting.functionTests.tests.derbynet.DerbyNetAutoStartTest)java.security.AccessControlException: access denied (""java.sql.SQLPermission"" ""deregisterDriver"")
	at java.security.AccessControlContext.checkPermission(AccessControlContext.java:364)
	at java.security.AccessController.checkPermission(AccessController.java:562)
	at java.lang.SecurityManager.checkPermission(SecurityManager.java:549)
	at java.sql.DriverManager.deregisterDriver(DriverManager.java:399)
	at org.apache.derby.jdbc.AutoloadedDriver.unregisterDriverModule(AutoloadedDriver.java:263)
	at org.apache.derby.jdbc.Driver20.stop(Driver20.java:105)
	at org.apache.derby.impl.services.monitor.TopService.stop(TopService.java:443)
	at org.apache.derby.impl.services.monitor.TopService.shutdown(TopService.java:394)
	at org.apache.derby.impl.services.monitor.BaseMonitor.shutdown(BaseMonitor.java:227)
	at org.apache.derby.impl.services.monitor.FileMonitor.shutdown(FileMonitor.java:44)
	at org.apache.derby.impl.services.monitor.BaseMonitor.shutdown(BaseMonitor.java:197)
	at org.apache.derby.impl.services.monitor.FileMonitor.shutdown(FileMonitor.java:44)
	at org.apache.derby.jdbc.InternalDriver.connect(InternalDriver.java:255)
	at org.apache.derby.jdbc.Driver20.connect(Driver20.java:246)
	at org.apache.derby.jdbc.AutoloadedDriver.connect(AutoloadedDriver.java:145)
	at java.sql.DriverManager.getConnection(DriverManager.java:661)
	at java.sql.DriverManager.getConnection(DriverManager.java:208)
	at org.apache.derbyTesting.junit.DriverManagerConnector.getConnectionByAttributes(DriverManagerConnector.java:204)
	at org.apache.derbyTesting.junit.DriverManagerConnector.shutEngine(DriverManagerConnector.java:171)
	at org.apache.derbyTesting.junit.TestConfiguration.shutdownEngine(TestConfiguration.java:1822)
	at org.apache.derbyTesting.functionTests.tests.derbynet.DerbyNetAutoStartTest.setUp(DerbyNetAutoStartTest.java:82)
	at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:117)
	at org.apache.derbyTesting.junit.BaseJDBCTestCase.runBareOverridable(BaseJDBCTestCase.java:439)
	at org.apache.derbyTesting.junit.BaseJDBCTestCase.runBare(BaseJDBCTestCase.java:456)

What's new in EA build 89 is that DriverManager.deregisterDriver() now requires an SQLPermission when running under a security manager. Most of suites.All runs under a security manager, and Derby's engine shutdown code calls deregisterDriver(), so this problem probably affects all tests that shut down the engine.",Major,Knut Anders Hatlen,,2013-05-15T08:20:33.000+0000,Issues with latest JDK 8 EA build because of missing SQLPermission,Closed,bug,Bug
2013-07-03T20:47:13.000+0000,DERBY-6212,Fixed,"ij version 10.10
ij> connect 'jdbc:derby:memory:db;create=true';
ij> call syscs_util.syscs_set_database_property('abc', (values 'def'));
ERROR XJ001: Java exception: ': java.lang.NullPointerException'. (errorCode = 0)

The query should either compile and execute just fine, or it should raise a proper exception. It should not fail with a NullPointerException.",Minor,Knut Anders Hatlen,,2013-05-02T11:32:41.000+0000,NullPointerException when calling a procedure with sub-query as argument,Closed,bug,Bug
2013-10-14T20:30:21.000+0000,DERBY-6116,Fixed,"The Reference Manual section titled ""CREATE DERBY AGGREGATE statement"" makes the following ambiguous claim:

""An unqualified UDA name may not be the name of an aggregate defined in part 2 of the SQL Standard, section 10.9""

The term ""unqualified UDA name"" is supposed to mean the name of the UDA without any schema name. So if the full, schema qualified name of the UDA is MYSCHEMA.FOO, then FOO may not be a SQL Standard aggregate name like MAX, MIN, ANY, etc..

This was not clear during buddy-testing of UDAs. From the wording in the Reference Manual, the buddy-tester expected to be able to create an aggregate called APP.ANY.
",Major,Camilla Haase,,2013-03-21T13:57:41.000+0000,Confusing description of limitation on user-defined aggregate names.,Closed,bug,Bug
2013-05-20T03:48:44.000+0000,DERBY-6209,Fixed,"The changes for DERBY-5363  Tighten permissions of DB files to owner with >= JDK7
 added new policy file permission requirements which were not outlined in the release note for that issue. 
This issue is created so that a new release note can be added for 10.10.2 so the necessary changes are in the cumulative release notes.


",Major,Dag H. Wanvik,,2013-05-01T17:16:25.000+0000,Add release note omitted with 10.9 for new required Security Manager permissions after DERBY-5363,Closed,bug,Bug
